,카테고리,회사명,대표자명,주소,홈페이지,전화번호,팩스번호,업종,설립일,lat,lng
311,식품,곰소식품,이팔규,서울특별시 동대문구 경동시장로 26 (제기동),,029665206, ,수산물 가공식품 도매업,2014-04-20,37.5813376,127.040805
312,식품,금성,이용완,"부산광역시 서구 원양로 1 비동 608호(암남동, 수산가공선진화단지)",,051-808-8876,070-8233-2711,수산물 가공식품 도매업,2005-03-22,35.054509,129.0115585
313,식품,대평물산,홍종순,"부산광역시 부산진구 부전로170번길 21 (부전동 ,2층)",,07073920223,0517026753,수산물 가공식품 도매업,2010-03-30,35.162168,129.0602121
314,식품,모노링크,허태영,"서울특별시 송파구 삼전로2길 51 (삼전동, 일본식품아울렛)",www.monolink.kr,02-425-6837,02-425-6838,수산물 가공식품 도매업,2000-07-10,37.4997697,127.0897783
315,식품,부산세광식품,김수진,부산광역시 강서구 녹산산업중로 381 (송정동),,051-264-4324,051-262-9008,수산물 가공식품 도매업,1972-01-26,35.0939432,128.8614499
316,식품,삼우실업,이성태,경기도 남양주시 화도읍 녹촌로199번길 31-5 (녹촌리) 398-5,,0315513510,0315523512,수산물 가공식품 도매업,2003-09-23,37.6389062,127.2828375
317,식품,상신티에스,최선근,충청남도 천안시 서북구 성환읍 안궁1길 230 (안궁리),,041-585-5850,041-585-5853,수산물 가공식품 도매업,2015-06-01,36.9571506,127.1481469
318,식품,선해수산,심의헌,경기도 광주시 광남안로 39-12 (태전동),sunhae.co.kr/,031-799-3312,031-769-2188,수산물 가공식품 도매업,1999-08-27,37.390661,127.2213
319,식품,소비코,권경섭,서울특별시 서초구 남부순환로 2271-5 (방배동),www.sovico.co.kr,2106-2800,02-587-7337,수산물 가공식품 도매업,1973-04-22,37.4748247,127.0001627
320,식품,씨엔에프앤비,김재천,경기도 이천시 호법면 중부대로 839-6 (안평리),,0313218148,0313228149,수산물 가공식품 도매업,2012-02-01,37.2449338,127.4252102
321,식품,에스비,서성철,충청북도 음성군 대소면 성본산단로 86,,043-750-8088,043-750-8089,수산물 가공식품 도매업,2012-11-09,36.9667194,127.5398476
322,식품,에프엘티,김윤희,경기도 평택시 포승읍 여술1길 22 (도곡리),성남시 분당구 야탑로,0317077200,0317098213,수산물 가공식품 도매업,2003-01-07,36.98559960000001,126.8443041
323,식품,오에프씨,백남길,대전광역시 서구 둔산중로78번길 26 (둔산동),,02)543-7750, ,수산물 가공식품 도매업,2014-08-05,36.3532923,127.3882071
324,식품,제이케이푸드,김기진,경기도 광주시 광남안로 4-37,www.jkmart.kr/,031-797-0056, ,수산물 가공식품 도매업,2012-06-29,37.3940387,127.2199205
325,식품,청산유통,최종환,전라남도 영광군 법성면 대덕리 217번지,http://www.igulbi.com,061-356-4989,061-356-8338,수산물 가공식품 도매업,1992-03-06,35.3517168,126.4594562
326,식품,케이와이식품,이형욱,인천광역시 서구 길주로 8 (석남동),www.hangari-banchan.com/,032-715-5988,032-715-5989,수산물 가공식품 도매업,2015-12-01,37.5064654,126.6626414
327,식품,한국수리미,이동익,부산광역시 기장군 일광면 화전리 322-1,,0517229611,0517227422,수산물 가공식품 도매업,2002-09-23,35.2840446,129.2290094
328,식품,해성아이엔티엘,허태권,경상남도 창원시 진해구 안골로108번길 70 (안골동),,0512657844,0512657845,수산물 가공식품 도매업,2010-06-18,35.088988,128.7872479
329,식품,그라쉐,김영준,충청북도 진천군 이월면 사곡리 615-7,,031-715-7780,031-715-7709,"빵류, 과자류, 당류, 초콜릿 도매업",2005-05-03,36.8793757,127.4376577
330,식품,길무역,한동민,경기도 성남시 수정구 복정동 30,,02-418-1211,02-418-1352,"빵류, 과자류, 당류, 초콜릿 도매업",1985-06-25,37.4588112,127.1443529
331,식품,농업회사법인오리온농협,박민규,경상남도 밀양시 부북면 점필재로 229-1 (제대리),,055-802-5000,055-802-8034,"빵류, 과자류, 당류, 초콜릿 도매업",2016-09-27,35.4832517,128.7244239
332,식품,떡보의하루,성우진,대구광역시 달서구 이곡동로 11 1층(이곡동),,053-593-4427,053-592-4427,"빵류, 과자류, 당류, 초콜릿 도매업",2010-03-16,35.85416550000001,128.508698
333,식품,몬즈컴퍼니,정부중,경기도 안산시 상록구 해안로 1319 (팔곡이동),bakingmon.com,031-408-8425,031-408-8474,"빵류, 과자류, 당류, 초콜릿 도매업",2014-12-30,37.2909716,126.8864931
334,식품,미성유통,박태석,경기도 광주시 삼지곡길22번길 19 (삼동),,031-763-6381,031-763-6383,"빵류, 과자류, 당류, 초콜릿 도매업",1994-06-14,37.4124168,127.2049686
335,식품,성신,홍명표,부산광역시 금정구 공단로 51 (금사동),www.bakingmam.co.kr,051-752-8346,051-752-8347,"빵류, 과자류, 당류, 초콜릿 도매업",2012-08-19,35.2188112,129.1132339
336,식품,슈니발렌코리아,정승환,서울특별시 서초구 양재동 23번지 양재환승빌딩 4층 408호,www.schneeballenkorea.com,02-308-8577,02-324-0678,"빵류, 과자류, 당류, 초콜릿 도매업",2012-09-20,37.4834894,127.0342807
337,식품,스위트밀,최동욱,"경기도 안산시 단원구 원포공원1로 60 (초지동, 다인프라자 603호)",www.beardpapas.co.kr,02-2120-7915,02-2120-7928,"빵류, 과자류, 당류, 초콜릿 도매업",2004-01-01,37.3032173,126.8114225
338,식품,스위트스페이스,사공숙희,"서울특별시 강남구 봉은사로2길 23 1층 (역삼동, 오렌지빌딩)",www.sweetspace.co.kr,02-2176-0316,02-566-2779,"빵류, 과자류, 당류, 초콜릿 도매업",2012-10-25,37.5031596,127.0262088
339,식품,씨.에스에프,이동현,부산광역시 동래구 연안로58번길 7 (안락동),CSFOOD.CO.KR,051-531-8181,051-531-8286,"빵류, 과자류, 당류, 초콜릿 도매업",1996-06-26,35.1920244,129.1109077
340,식품,씨에이치판매,박기범,강원도 원주시 우산동 60-1,,033-743-0450,033-743-0448,"빵류, 과자류, 당류, 초콜릿 도매업",2006-07-13,37.3762098,127.9439247
341,식품,아쿠아리어스,강석철,"서울특별시 강남구 영동대로 511 3304호(삼성동, 트레이드타워)",,02-438-1128,02-438-8823,"빵류, 과자류, 당류, 초콜릿 도매업",2014-05-09,37.51032379999999,127.0610228
342,식품,엘케이푸드,김소현 이용훈,인천광역시 서구 건지로 183 (석남동),,032-544-0008,0325444116,"빵류, 과자류, 당류, 초콜릿 도매업",2012-01-02,37.4996157,126.662406
343,식품,위펀,김헌,"서울특별시 구로구 디지털로 288 (구로동, 대륭포스트타워1차) 1312,1313,1314호",,1644-4624,02-6008-2221,"빵류, 과자류, 당류, 초콜릿 도매업",2018-12-24,37.4835267,126.8954883
344,식품,유진씨엔에스,이현준,"인천광역시 연수구 송도과학로 32 M동 2604호(송도동, 송도테크노파크IT센터)",,0328587671,0328587675,"빵류, 과자류, 당류, 초콜릿 도매업",2008-10-15,37.3818133,126.6623116
345,식품,이멕스무역,송호성,"서울특별시 강남구 봉은사로 636 (삼성동, 성은빌딩) 5층",emaxtrading.kr,02-552-7455,02-552-7543,"빵류, 과자류, 당류, 초콜릿 도매업",1998-04-03,37.5147747,127.0649196
346,식품,일신국제무역,형윤준,경기도 광주시 오포읍 오포로 769-12 (추자리),www.ilshinworld.com,031-797-2901,031-797-2904,"빵류, 과자류, 당류, 초콜릿 도매업",2000-01-04,37.3626865,127.2223893
347,식품,제너럴밀스코리아,서홍표,"서울특별시 강남구 테헤란로 311 (역삼동, 아남타워빌딩) 6층",,02-508-8500, ,"빵류, 과자류, 당류, 초콜릿 도매업",1999-04-01,37.5038296,127.044828
348,식품,제원인터내쇼날,"최훈학, 최수호","서울특별시 강남구 언주로 848 (신사동, 화경빌딩)",www.jewon1986.com,02-998-9672,02-998-6678,"빵류, 과자류, 당류, 초콜릿 도매업",1991-07-01,37.5260597,127.0337627
349,식품,퓨라토스코리아,피터데리메이커,서울특별시 강남구 봉은사로 413 (삼성동) 백영삼릉빌딩 7층,www.puratos.com/en/,02-554-3293,02-501-3287,"빵류, 과자류, 당류, 초콜릿 도매업",1982-02-01,37.5110146,127.0452396
350,식품,하이덱스스토리지,방현우,"전라북도 군산시 장산로 178 (소룡동, 한영)",,0634680116,0634688996,"빵류, 과자류, 당류, 초콜릿 도매업",1999-01-04,35.9762825,126.6099359
351,식품,한국로투스,"차호승, 바트바우웬스",경기도 고양시 일산동구 장항로 371 (장항동),www.lotuskorea.co.kr,031-902-8011,031-902-8015,"빵류, 과자류, 당류, 초콜릿 도매업",1989-10-07,37.6475512,126.7609331
352,식품,경일푸드,김성희,경기도 시흥시 군자로10번길 14-2 (월곶동),,031-312-6262,031-313-6262,낙농품 및 동ㆍ식물성 유지 도매업,2016-08-01,37.3825373,126.7602635
353,식품,로브,주성완,"서울특별시 종로구 사직로8길 34 831호 (내수동, 경희궁의아침3단지)",,02-552-0804, ,낙농품 및 동ㆍ식물성 유지 도매업,2007-04-05,37.5735869,126.9720944
354,식품,롯데나뚜루,이은학,서울특별시 영등포구 양평동5가 21번지,www.natuur.co.kr,02-2670-6433,02-2670-6868,낙농품 및 동ㆍ식물성 유지 도매업,2011-10-01,37.5373768,126.8928606
355,식품,범호통상,윤홍묵,경기도 용인시 처인구 포곡읍 한금로 153 (금어리),,031-702-5274,031-706-5274,낙농품 및 동ㆍ식물성 유지 도매업,2001-10-25,37.2670061,127.231554
356,식품,베스트로,부종일,"경기도 과천시 관문로 166 (중앙동, 주공아파트) b12호",www.ibestro.com/,02-502-0447,02-502-0448,낙농품 및 동ㆍ식물성 유지 도매업,2005-12-12,37.4341857,126.9947358
357,식품,부국유통,이용규,서울특별시 강남구 학동로97길 74 (청담동) 삼오빌딩 2층,www.bukookfud.co.kr,02-548-6350,02-548-6351,낙농품 및 동ㆍ식물성 유지 도매업,1999-10-21,37.5242215,127.053053
358,식품,서린상사,정인숙,인천광역시 서구 간재울길 12 (검암동),,032-561-3350, ,낙농품 및 동ㆍ식물성 유지 도매업,2012-07-19,37.566011,126.6651958
359,식품,성규푸드시스템,"김현주, 김연조",경기도 남양주시 다산순환로 20 (다산동) 다산현대프리미어캠퍼스 aa동 8층 54호,성규푸드.com,031-572-0230,031-571-0231,낙농품 및 동ㆍ식물성 유지 도매업,2013-01-01,37.6125742,127.1517461
360,식품,썬리취,이용국,경기도 용인시 모현면 매산리 601-3,,031-339-4499, ,낙농품 및 동ㆍ식물성 유지 도매업,1994-03-24,37.32881220000001,127.2218701
361,식품,아이배냇,민병관,경기도 남양주시 진접읍 부마로 200-38 (부평리) 아이배냇,www.ivenet.co.kr,070-7609-7967,02-6499-3056,낙농품 및 동ㆍ식물성 유지 도매업,2012-05-30,37.76096039999999,127.1942208
362,식품,앤씨인터내셔널,남호성,"충청북도 음성군 금왕읍 초금로 771 ,775(오선리)",,043-881-9102, ,낙농품 및 동ㆍ식물성 유지 도매업,2020-03-23,36.9781535,127.5645318
363,식품,자람푸드시스템,전은정,경기도 이천시 호법면 중부대로 839-8 (안평리),경기도 이천시 호법면 안평리 108,0313218148,0313228149,낙농품 및 동ㆍ식물성 유지 도매업,2019-04-29,37.2447587,127.4249568
364,식품,케이씨인베스트먼트,김기호,"서울특별시 구로구 디지털로33길 11 (구로동, 에이스테크노8차)",,02-852-1007,02-852-0888,낙농품 및 동ㆍ식물성 유지 도매업,1998-08-18,37.4857156,126.8955092
365,식품,콩코드상사,"조민성, 김미자",서울특별시 강남구 밤고개로5길 11-4 (수서동) 진성빌딩 5층,,025583710,024453712,낙농품 및 동ㆍ식물성 유지 도매업,1995-06-03,37.4867483,127.1038556
366,식품,파르마코리아,이계원,"인천광역시 남동구 청능대로 583 (논현동, 중앙프라자) 902호",www.parmakorea.co.kr,032-327-7765,032-327-7769,낙농품 및 동ㆍ식물성 유지 도매업,2011-09-16,37.4013809,126.7239239
367,식품,푸드피아,이정민,"경기도 과천시 중앙로 408 (과천동, 골든빌딩)",,02-503-7788, ,낙농품 및 동ㆍ식물성 유지 도매업,2014-01-10,37.4736307,127.0430214
368,식품,퓨어랜드,송경수,"서울특별시 강남구 테헤란로 110 (역삼동, 켐브리지강남빌딩) 8층","서울시 강남구 테헤란로 110, 8층",070-5015-2505, ,낙농품 및 동ㆍ식물성 유지 도매업,2012-03-19,37.4980838,127.0293894
369,식품,피엔에스,김한규,경기도 시흥시 신천동 864-1,www.pizzafs.co.kr,031-313-4700,031-480-1802,낙농품 및 동ㆍ식물성 유지 도매업,1999-04-01,37.4343637,126.7887355
370,식품,해태아이스크림,김정태,경상북도 경산시 하양읍 대경로 541 (부호리),www.haitaiic.co.kr,080-505-6688,0502-790-7302,낙농품 및 동ㆍ식물성 유지 도매업,2020-01-02,35.9028163,128.7938448
371,식품,화인에프앤드비서비스,조성춘,서울특별시 강남구 언주로174길 27 4층 (신사동),,07046403954, ,낙농품 및 동ㆍ식물성 유지 도매업,2005-01-02,37.5282189,127.036178
372,식품,더쉐프,김태경,부산광역시 연제구 좌수영로 290 (연산동),www.tenpercentcoffee.com,051-995-7779,051-996-7779,조미료 도매업,2013-06-18,35.1883844,129.1101831
373,식품,예광인터내셔널,안철훈,"경기도 하남시 대청로 15  1512호(신장동, 오피스텔트레벨)",http:www.yekwang.kr,031-793-5370,031-793-5470,조미료 도매업,2000-12-12,37.5405795,127.2139261
374,식품,우리상사,구기운,충청남도 계룡시 두마면 왕대로 69-14 (왕대리),,042-824-1614,042-824-1618,조미료 도매업,2009-02-17,36.2583385,127.2778647
375,식품,지보단코리아,강현구,"서울특별시 서초구 마방로 60 (양재동, 동원에프앤비빌딩) 11,12층",https://www.givaudan.com/,02-2149-5800,02-2149-5805,조미료 도매업,1994-05-01,37.4771971,127.0436711
376,식품,크로바,권건형,경기도 남양주시 와부읍 궁촌로 34 (도곡리),www.yesclover.com,0315689807,0315678886,조미료 도매업,2008-09-01,37.5768486,127.2319938
377,식품,푸드힐,조성훈,"서울특별시 강서구 공항대로 212 (마곡동, 문영퀸즈파크11차) A동 1201호",www.foodheal.com,02-6093-3533,02-2659-3358,조미료 도매업,2018-02-13,37.5586746,126.831078
378,식품,풍년종합상사,손국진,광주광역시 북구 금재로 61 (북동),,0622256512,0622270095,조미료 도매업,2010-06-29,35.1567385,126.9103519
379,식품,호수,김홍락,"경기도 성남시 분당구 황새울로258번길 32 (수내동, 코리아나빌딩) 4층 403호",www.hosookorea.co.kr/main/?load_popup=1,031-719-5557,031-726-4447,조미료 도매업,2010-10-01,37.3793657,127.1160447
380,식품,인이스홀딩스,김용주,경기도 안성시 고삼면 범골길 116 (신창리),https://jadamsun.com,02-3477-7938,02-3477-7940,기타 가공식품 도매업,2012-06-08,37.0811918,127.239163
381,식품,젬마코리아,이우종,"서울특별시 영등포구 당산로 34 (문래동3가, 로데오왁쇼핑몰2층 204~212호)",www.gemmakorea.com,02-6929-1359,02-6929-2842,기타 가공식품 도매업,2009-06-01,37.5191247,126.8986088
382,식품,코맥스인터내셔널,김동일,"서울특별시 송파구 법원로 114 A동 1210호(문정동, 엠스테이트)",,02-448-6727,02-448-6729,기타 가공식품 도매업,2000-07-01,37.4816698,127.1206971
383,식품,키친스토리,고준영,"서울특별시 강남구 봉은사로 331 (논현동, SH타워) 7층",www.kitchenstory.kr/,025173250,025173020,기타 가공식품 도매업,2012-08-16,37.5102871,127.0429677
384,식품,트라이콤바이오,민병관,"서울특별시 송파구 백제고분로 488 (방이동, 호련빌딩) 2, 3층",,02-416-4523,02-416-4524,기타 가공식품 도매업,2001-07-26,37.5137772,127.114708
385,식품,퍼스카,이동준,"부산광역시 해운대구 센텀중앙로 90 (재송동, 큐비이센텀) 1101호",,070-4415-3087,0507-351-4963,기타 가공식품 도매업,2008-04-01,35.17549210000001,129.1260013
386,식품,펄세스,양승철,"경기도 고양시 일산동구 백마로 195 11층 11001-3호 (장항동, 엠시티타워&엠시티오피스텔)",,070-5015-4288, ,기타 가공식품 도매업,2015-09-04,37.6547974,126.7708416
387,식품,푸드누리,김영수,"서울특별시 송파구 백제고분로50길 35 106호 (방이동, 정원빌딩)",www.foodnuri.co.kr,02-3012-7530,02-3012-7531,기타 가공식품 도매업,2004-04-23,37.5134052,127.1186903
388,식품,푸드팜,"양인옥, 강중민",경기도 화성시 우정읍 버들로 899-109 (주)푸드팜,,031)311-0722,031)404-0726,기타 가공식품 도매업,2006-09-15,37.1170893,126.8103976
389,식품,피드네이처,김원태,"서울특별시 금천구 디지털로9길 99 2층 202호-씨(가산동, 스타밸리)",,0262652360, ,기타 가공식품 도매업,2017-07-05,37.4817019,126.8848789
390,식품,하늘빛식품,김해수,경기도 부천시 까치로 94 (작동),www.hnbfd.co.kr,032-673-2211,032-674-5533,기타 가공식품 도매업,1999-05-25,37.5139132,126.8065362
391,식품,한국마그나스,안영옥,"경기도 남양주시 늘을2로14번길 5 (호평동, 샤르망메디칼프라자) 7층 702호",,070-4907-3460,031-592-4659,기타 가공식품 도매업,1991-09-05,37.6541168,127.2445654
392,식품,한국바이오,지정근,경기도 평택시 서탄면 발안로 1198-7 (수월암리),,07047131801, ,기타 가공식품 도매업,2021-09-14,37.132317,127.0364718
393,식품,한국씨엔에스,승준호,인천광역시 서구 봉수대로 1274 (왕길동),,032-888-0077, ,기타 가공식품 도매업,2015-08-01,37.589568,126.6588253
394,식품,헬스하우스,김우형,서울특별시 동대문구 장한로 79 (장안동),health38401.cafe24.com/,02-926-3840,02-929-3840,기타 가공식품 도매업,2008-10-29,37.5681209,127.0686779
395,식품,화인비에스,최종원,"서울특별시 성동구 연무장길 76 6층 606호 (성수동2가, 성수AK밸리)",www.finebs.net,02-6953-8835, ,기타 가공식품 도매업,2009-10-20,37.5415238,127.0575655
396,식품,교원더오름,장평순,"서울특별시 중구 을지로 51 (을지로2가, 내외빌딩)",,02-397-2916, ,기타 가공식품 도매업,2018-02-15,37.5664794,126.9836634
397,식품,그린스토어,박영창,"경기도 성남시 분당구 느티로 16 (정자동, 젤존타워1)",www.green-store.co.kr,0317787844,0317187032,기타 가공식품 도매업,2011-03-29,37.3681714,127.1062847
398,식품,그린알로에,정광숙,광주광역시 동구 중앙로 209 (대인동),www.greenaloe,080-234-6588, ,기타 가공식품 도매업,1997-07-01,35.1516148,126.9171272
399,식품,글루업,박경준,서울특별시 강남구 압구정로30길 67 (신사동),,07049035750, ,기타 가공식품 도매업,2018-09-21,37.5229427,127.0292029
400,식품,나팔꽃에프앤비,김영옥 정명호,전라남도 신안군 안좌면 산두리길 86 (대리),napal.co.kr/,010-8624-5433,02-518-5455,기타 가공식품 도매업,2018-10-19,34.7173852,126.1761861
401,식품,네츄럴굿띵스,김수안,"서울특별시 마포구 동교로23길 26 (동교동, 일레븐나인) 3층",,070-7733-5993, ,기타 가공식품 도매업,2016-09-05,37.55721880000001,126.9203583
402,식품,노랑푸드,송민규,"서울특별시 강남구 삼성로85길 28 6~10층(대치동, 우전빌딩)",,1599-2527, ,기타 가공식품 도매업,2014-07-24,37.5048093,127.0549331
403,식품,농업회사법인농협식품,이석희,"서울특별시 마포구 신촌로12길 4 (동교동, 더피플빌딩) 2,3층",,02-2022-1555, ,기타 가공식품 도매업,2017-07-03,37.5562612,126.9324643
404,식품,대현에벤에셀,김춘호,서울특별시 동대문구 답십리로59길 12 2층(답십리동),,02-2212-5477,02-928-2904,기타 가공식품 도매업,2007-07-12,37.5732235,127.066093
405,식품,대흥푸드,유재일,경기도 하남시 감초로 75,,02-486-3540, ,기타 가공식품 도매업,2010-01-01,37.5208544,127.15952
406,식품,더씨에이치디,최상업,"서울특별시 서초구 강남대로 27 (양재동, AT센터) 1203호",,02-6300-2525,02-6300-2530,기타 가공식품 도매업,2004-08-01,37.4682561,127.0391414
407,식품,데이즈온,김윤세,"서울특별시 강남구 논현로 617 (논현동, 계현빌딩)",days-on.co.kr,02-591-5449,02-592-5449,기타 가공식품 도매업,2008-05-09,37.5087929,127.0328547
408,식품,동우농산,안선애,경기도 광주시 초월읍 무갑길124번길 14-7,www.greennuts.com,07088014666,0317634660,기타 가공식품 도매업,2000-04-01,37.4190006,127.321901
409,식품,두우리,유태준,"충청남도 천안시 동남구 정골2길 40 (구성동, 두우리)",,041-584-5733,041-584-5734,기타 가공식품 도매업,2004-04-20,36.7947906,127.1763436
410,식품,라바이오,박지예,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교) 산학협력2호관 310A호",,070-5168-3470, ,기타 가공식품 도매업,2022-10-14,35.1755091,126.9071166
411,식품,레이델코리아,이병구,"서울특별시 서초구 강남대로39길 15-10 205호(서초동, 한라비발디스튜디오193)",www.raydel.co.kr,02-3473-2371,02-3473-2372,기타 가공식품 도매업,2007-12-21,37.4857057,127.0320277
412,식품,미래푸드시스템,이기현,서울특별시 강동구 성안로 12 (성내동),www.mfsystem.co.kr,1544-3318, ,기타 가공식품 도매업,2009-09-23,37.5249325,127.1295731
413,식품,미성패밀리,온재만,"서울특별시 송파구 삼학사로 89 (삼전동, 미성빌딩)",,02-415-8175, ,기타 가공식품 도매업,2001-03-16,37.5052091,127.0969381
414,식품,보하라,이정열,대구광역시 북구 노원로 204 (침산동),,0535739771,0535739773,기타 가공식품 도매업,2006-07-20,35.899521,128.5824065
415,식품,브랜탁코리아,"진현기, 베른하르타하클",경기도 과천시 찬우물로 24-4 (갈현동),whanee.com,02-509-7950,02-507-1395,기타 가공식품 도매업,1997-02-17,37.4172218,126.98513
416,식품,빅썸바이오,박지예,"경상남도 진주시 진주대로 501 (가좌동, 경상국립대학교가좌캠퍼스) C-204호",bigsomebio.com,070-5168-3470, ,기타 가공식품 도매업,2016-06-14,35.1530444,128.1010899
417,식품,삼경엠앤에스,김영현,서울특별시 강남구 논현로10길 6 (개포동),,02-578-8385,02-578-8381,기타 가공식품 도매업,2019-04-01,37.4936811,127.0726884
418,식품,삼경프라자,김영현,경기도 광주시 곤지암읍 새재길 78 (신촌리),,02-578-8385, ,기타 가공식품 도매업,1989-10-30,37.3339594,127.3978427
419,식품,삼봉,서인봉,경기도 파주시 산남로157번길 17 (산남동),,0319447405,0319417408,기타 가공식품 도매업,2018-12-28,37.6980637,126.7010949
420,식품,새안글로벌,김성훈,경기도 광주시 곤지암읍 오향길15번길 26-1 (오향리),,070-7436-3972, ,기타 가공식품 도매업,2011-06-28,37.3661786,127.3743109
421,식품,서일코퍼레이션,서병일,경기도 구리시 담터길32번길 10 (갈매동),,031-575-2393, ,기타 가공식품 도매업,2011-12-01,37.6398443,127.1149555
422,식품,성부상사,이기봉,경기도 남양주시 오남읍 진건오남로 622-19 (오남리),,031-571-8433,031-571-8166,기타 가공식품 도매업,2013-01-28,37.689079,127.2138694
423,식품,세미원푸드,김중우,"서울특별시 송파구 송파대로 201 (문정동, 송파테라타워2)A동 1306호",www.semiwon.co.kr,02-6912-7340,02-423-2883,기타 가공식품 도매업,2002-01-30,37.4874166,127.1200937
424,식품,셀로맥스,서정민,"경기도 용인시 기흥구 구성로 357 D동 710호 (청덕동, 용인테크노밸리)",www.cellromax.co.kr,0316621395,0312821395,기타 가공식품 도매업,2014-10-22,37.2913994,127.1480524
425,식품,솜인터내셔널,이학명,"경기도 용인시 처인구 모현읍 곡현로 506-2 (매산리, 에스티엘냉장)",www.sominternational.com,0313391133,0313391138,기타 가공식품 도매업,2009-09-25,37.32913970000001,127.2226295
426,식품,쓰리씨통상,장효겸,"서울특별시 강남구 논현로81길 9 4층(역삼동,부성빌딩)",www.threec.kr/,02-512-3696,02-543-8513,기타 가공식품 도매업,2001-02-10,37.4979928,127.0373525
427,식품,에머이,김명상,"서울특별시 종로구 삼일대로17길 52 4층(관철동, 삼보빌딩)",www.emoikorea.com,027337174,027227174,기타 가공식품 도매업,2016-09-13,37.56930680000001,126.9845875
428,식품,에버그린글로벌,박경우,"서울특별시 강남구 테헤란로 309 (역삼동, 삼성제일빌딩) 1305호",,02527330, ,기타 가공식품 도매업,2012-05-29,37.50351930000001,127.0444189
429,식품,에이스유통,안종일,경기도 하남시 샘재로119번길 31 (천현동)1.2층,www.xn--9t4b11d32atjr15b.com/index.php,02-471-1644,02-476-1372,기타 가공식품 도매업,2010-08-01,37.5306799,127.2126076
430,식품,에이치비에프앤비,김수영,"서울특별시 강남구 영동대로 511 (삼성동, 트레이드타워) 4601호",https://www.alvins.co.kr/,1544-6962,02-2071-3699,기타 가공식품 도매업,2020-12-31,37.51032379999999,127.0610228
431,식품,엠디웰아이엔씨,송광호,"서울특별시 강남구 봉은사로114길 12 (삼성동, 대웅제약빌딩)",,02-550-8959, ,기타 가공식품 도매업,2007-07-11,37.5143876,127.0654559
432,식품,영인코퍼레이션,이재학,"경기도 성남시 중원구 둔촌대로 388 (상대원동, 크란츠테크노) 1119호",www.yicorp.com,031-777-8766,031-777-8769,기타 가공식품 도매업,1996-08-03,37.432769,127.1596395
433,식품,영일,김세현,"서울특별시 금천구 가산디지털1로 128 (가산동, 에스티엑스브이타워) 20층01호",,02-855-4953,02-855-4937,기타 가공식품 도매업,2012-12-01,37.4772198,126.8837443
434,식품,예주나라,김광식,경기도 김포시 대곶면 대명항로 223-1 (율생리),,031-985-0211,031-985-0216,기타 가공식품 도매업,2007-04-25,37.6438683,126.5947797
435,식품,와이디에스,나용흠,경기도 이천시 백사면 이여로 260-13 (조읍리),,031-631-9442,031-631-9433,기타 가공식품 도매업,2005-06-21,37.325746,127.4810603
436,식품,와이즈벨류,유성현,부산광역시 해운대구 중동1로43번길 10 (중동),,0517420848,0517414312,기타 가공식품 도매업,2017-08-22,35.1618991,129.164051
437,식품,유한메디카,김상철,"서울특별시 동작구 노량진로 74 6층 (대방동, 유한양행)",www.yuhanmedica.co.kr/,02-834-2605,02-834-2608,기타 가공식품 도매업,1982-07-16,37.5127025,126.9331254
438,식품,이너스원,박찬주,"서울특별시 강남구 삼성로82길 15 (대치동,2층)",,02-3453-6141,02-3453-6860,기타 가공식품 도매업,2012-07-06,37.5053457,127.0589933
439,식품,이노와이즈인베스트먼트,명규만,"경기도 성남시 중원구 갈마치로 302 비동 1505호(상대원동, 성남우림라이온스밸리5차)",,031-778-6420,031-778-6419,기타 가공식품 도매업,2015-03-02,37.4403259,127.1726428
440,식품,이루에프씨,이문기,"서울특별시 강동구 양재대로89가길 34 (성내동, 천지빌딩 5층)",barunchicken.com/,02-486-3392,02-486-3394,기타 가공식품 도매업,2009-07-24,37.5251249,127.1341912
441,기타,대경상사,신상범,서울특별시 성북구 삼선동 5가 298-2,,02-924-4001,02-924-4005,담배 도매업,1967-11-23,37.5894519,127.0156825
442,기타,몬스,신종호,"인천광역시 서구 북항로32번안길 41 (원창동, 건원프라자) 402호",,070-4174-5610, ,담배 도매업,2020-06-01,37.5095283,126.6467094
443,기타,브리티쉬아메리칸토바코코리아,Tony Hayward,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터)",,0221127100, ,담배 도매업,1990-10-01,37.4998097,127.0366289
444,기타,삼양인터내셔날,"허광수, 하영봉",서울특별시 종로구 계동길 31 보헌빌딩,www.samyangint.co.kr,02-3670-9613,02-3670-9620,담배 도매업,1986-04-15,37.5786446,126.9864406
445,기타,연일물산,정수영,서울특별시 종로구 북촌로1길 27 (안국동),,0232107743,027361017,담배 도매업,1985-04-10,37.5771319,126.9841995
446,기타,영유통,조하영,서울특별시 강남구 논형동 63-7,www.creamyoung.com,02-549-5210,02-515-5210,담배 도매업,1979-04-24,37.5205271,127.0339054
447,기타,쥴랩스코리아,정주영,"서울특별시 강남구 테헤란로 431 (삼성동, 라이언타워)",,00000000, ,담배 도매업,2018-12-28,37.5065995,127.0541343
448,기타,하카코리아,이충언,"부산광역시 해운대구 센텀중앙로 97 (재송동, 센텀스카이비즈) 3301호 3302호 3303호",,1599-7791, ,담배 도매업,2014-05-01,35.175102,129.1248658
